0,2.0153e+05,4.062e+05,5.9991e+05,8.0927e+05,1.0589e+06,1.3743e+06,1.7855e+06,2.3299e+06,3.0563e+06,4.0295e+06,5.336e+06,7.0923e+06,9.4544e+06,1.2633e+07,1.6911e+07,2.2669e+07,3.0421e+07,4.0857e+07,5.4908e+07
0,0,2.7135e+05,5.4693e+05,8.0776e+05,1.0897e+06,1.4257e+06,1.8505e+06,2.4041e+06,3.1371e+06,4.1152e+06,5.4255e+06,7.1848e+06,9.5495e+06,1.273e+07,1.701e+07,2.277e+07,3.0523e+07,4.0961e+07,5.5013e+07
0,0,0,3.6537e+05,7.3643e+05,1.0876e+06,1.4672e+06,1.9197e+06,2.4916e+06,3.2371e+06,4.224e+06,5.541e+06,7.3053e+06,9.6742e+06,1.2858e+07,1.7141e+07,2.2903e+07,3.0659e+07,4.1098e+07,5.5153e+07
0,0,0,0,4.9196e+05,9.9158e+05,1.4645e+06,1.9755e+06,2.5848e+06,3.3549e+06,4.3586e+06,5.6875e+06,7.4608e+06,9.8364e+06,1.3026e+07,1.7313e+07,2.308e+07,3.0839e+07,4.1281e+07,5.5338e+07
0,0,0,0,0,6.6241e+05,1.3351e+06,1.9719e+06,2.66e+06,3.4804e+06,4.5173e+06,5.8688e+06,7.6581e+06,1.0046e+07,1.3244e+07,1.7539e+07,2.3312e+07,3.1076e+07,4.1523e+07,5.5584e+07
0,0,0,0,0,0,8.9192e+05,1.7977e+06,2.655e+06,3.5816e+06,4.6863e+06,6.0824e+06,7.9022e+06,1.0311e+07,1.3526e+07,1.7833e+07,2.3616e+07,3.1389e+07,4.1843e+07,5.591e+07
0,0,0,0,0,0,0,1.2009e+06,2.4206e+06,3.5749e+06,4.8225e+06,6.31e+06,8.1898e+06,1.064e+07,1.3884e+07,1.8213e+07,2.4012e+07,3.1798e+07,4.2264e+07,5.634e+07
0,0,0,0,0,0,0,0,1.617e+06,3.2592e+06,4.8136e+06,6.4934e+06,8.4962e+06,1.1027e+07,1.4327e+07,1.8694e+07,2.4523e+07,3.2332e+07,4.2815e+07,5.6907e+07
0,0,0,0,0,0,0,0,0,2.1773e+06,4.3885e+06,6.4813e+06,8.7432e+06,1.144e+07,1.4848e+07,1.929e+07,2.5172e+07,3.3019e+07,4.3534e+07,5.765e+07
0,0,0,0,0,0,0,0,0,0,2.9317e+06,5.909e+06,8.7269e+06,1.1773e+07,1.5403e+07,1.9992e+07,2.5974e+07,3.3893e+07,4.446e+07,5.8617e+07
0,0,0,0,0,0,0,0,0,0,0,3.9474e+06,7.9563e+06,1.1751e+07,1.5851e+07,2.074e+07,2.6919e+07,3.4973e+07,4.5636e+07,5.9864e+07
0,0,0,0,0,0,0,0,0,0,0,0,5.3151e+06,1.0713e+07,1.5822e+07,2.1343e+07,2.7926e+07,3.6246e+07,4.709e+07,6.1447e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,7.1566e+06,1.4425e+07,2.1304e+07,2.8738e+07,3.7602e+07,4.8804e+07,6.3406e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6362e+06,1.9422e+07,2.8685e+07,3.8695e+07,5.063e+07,6.5713e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2975e+07,2.6152e+07,3.8623e+07,5.2102e+07,6.8172e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747e+07,3.5213e+07,5.2005e+07,7.0154e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3523e+07,4.7413e+07,7.0024e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1673e+07,6.384e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2647e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
